ticket_id,company_id,customer_id,agent_id,created_at,updated_at,closed_at,status,priority,category,subcategory,channel,subject,description,tags,resolution_time_hours,first_response_time_minutes,sla_breached,nps_score,csat_score,sentiment,escalated,reopened_count,related_ticket_ids
TKT000201,COMP00074,CUST00004,AGENT023,2025-12-31 10:14:54,2026-01-01 04:14:54,,PENDING_CUSTOMER,HIGH,TECHNICAL,CARD_NOT_READING,EMAIL,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING|CHURN_RISK,,475,FALSE,,,NEUTRAL,TRUE,0,
TKT000202,COMP00056,CUST00071,AGENT019,2026-01-01 23:12:54,2026-01-02 13:12:54,,PENDING_CUSTOMER,MEDIUM,FINANCIAL,CHARGEBACK,CHAT,Estorno indevido na conta,Foi realizado um estorno de R$ 1355.59 na minha conta sem autorização. Preciso entender o motivo e reverter.,FINANCIAL|CHARGEBACK,,380,FALSE,,,POSITIVE,FALSE,0,
TKT000203,COMP00051,CUST00296,AGENT019,2025-10-23 13:49:54,2025-10-24 14:49:54,,PENDING_CUSTOMER,MEDIUM,INFORMATION,HOW_TO,CHAT,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO,,45,FALSE,,,POSITIVE,FALSE,0,
TKT000204,COMP00099,CUST00214,AGENT001,2025-09-19 13:32:54,2025-09-21 06:32:54,2025-09-25 00:16:06,CLOSED,MEDIUM,FINANCIAL,RECEIPT_ERROR,CHAT,Comprovante não foi emitido,Fiz uma venda de R$ 1210.92 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED|CHURN_RISK,130.72,102,TRUE,8,1.16,NEUTRAL,FALSE,0,
TKT000205,COMP00038,CUST00026,AGENT010,2025-11-25 04:59:54,2025-11-26 06:59:54,2025-11-26 06:17:18,RESOLVED,LOW,FINANCIAL,RECEIPT_ERROR,WHATSAPP,Comprovante não foi emitido,Fiz uma venda de R$ 3016.15 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|CHURN_RISK,25.29,91,FALSE,,,POSITIVE,FALSE,0,
TKT000206,COMP00024,CUST00205,AGENT005,2026-01-02 04:55:54,2026-01-03 11:55:54,2026-01-06 03:06:42,CLOSED,LOW,COMMERCIAL,PLAN_CHANGE,PHONE,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED|CHURN_RISK,94.18,129,TRUE,9,1.78,NEUTRAL,TRUE,0,
TKT000207,COMP00048,CUST00166,AGENT012,2025-11-21 23:22:54,2025-11-22 12:22:54,2025-11-24 05:36:06,CLOSED,MEDIUM,TECHNICAL,CONNECTION_ERROR,PORTAL,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED,54.22,157,TRUE,4,1.68,NEGATIVE,FALSE,0,
TKT000208,COMP00013,CUST00075,AGENT003,2025-12-19 10:15:54,2025-12-19 18:15:54,2025-12-24 14:38:42,RESOLVED,HIGH,INFORMATION,HOW_TO,CHAT,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED,124.38,67,TRUE,,,POSITIVE,TRUE,0,
TKT000209,COMP00019,CUST00057,AGENT007,2025-12-31 02:26:54,2026-01-01 13:26:54,,IN_PROGRESS,MEDIUM,FINANCIAL,WRONG_FEE,PORTAL,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|CHURN_RISK,,272,FALSE,,,NEGATIVE,FALSE,0,
TKT000210,COMP00041,CUST00073,AGENT002,2025-11-19 20:26:54,2025-11-20 13:26:54,2025-11-21 01:28:42,RESOLVED,MEDIUM,COMMERCIAL,PLAN_CHANGE,PORTAL,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED|CHURN_RISK,29.03,77,TRUE,,,NEUTRAL,FALSE,0,
TKT000211,COMP00041,CUST00005,AGENT004,2026-01-10 20:10:54,2026-01-10 22:10:54,2026-01-12 21:40:18,CLOSED,MEDIUM,INFORMATION,HOW_TO,CHAT,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED|CHURN_RISK,49.49,231,TRUE,3,4.92,POSITIVE,FALSE,0,
TKT000212,COMP00086,CUST00046,,2026-01-05 00:58:54,2026-01-05 20:58:54,,OPEN,HIGH,COMPLAINT,POOR_SERVICE,WHATSAPP,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 2 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE,,,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000213,COMP00089,CUST00178,AGENT002,2025-11-22 05:47:54,2025-11-23 22:47:54,2025-11-24 01:27:30,CLOSED,LOW,FINANCIAL,MISSING_PAYMENT,PORTAL,Pagamento não caiu na conta,Realizei vendas no dia 20/11/2025 no valor de R$ 9961.95 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT,43.66,104,FALSE,,,POSITIVE,FALSE,0,
TKT000214,COMP00046,CUST00175,AGENT022,2025-10-05 20:19:54,2025-10-07 12:19:54,2025-10-11 23:00:42,CLOSED,MEDIUM,TECHNICAL,CONNECTION_ERROR,CHAT,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED,146.68,180,TRUE,3,3.29,VERY_NEGATIVE,FALSE,0,
TKT000215,COMP00055,CUST00278,AGENT005,2026-01-07 21:19:54,2026-01-08 17:19:54,2026-01-12 17:09:42,RESOLVED,HIGH,COMPLAINT,SYSTEM_DOWN,WHATSAPP,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN|SLA_BREACHED,115.83,235,TRUE,,,NEGATIVE,FALSE,2,
TKT000216,COMP00013,CUST00075,AGENT024,2025-11-28 22:29:54,2025-11-29 06:29:54,,PENDING_CUSTOMER,MEDIUM,TECHNICAL,PIX_ERROR,PHONE,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR,,99,FALSE,,,NEGATIVE,FALSE,0,
TKT000217,COMP00073,CUST00212,AGENT024,2025-08-22 07:59:54,2025-08-23 01:59:54,2025-08-23 09:56:54,CLOSED,HIGH,TECHNICAL,UPDATE_NEEDED,PORTAL,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,25.95,53,TRUE,2,1.1,NEGATIVE,FALSE,0,
TKT000218,COMP00077,CUST00119,AGENT017,2026-01-03 17:05:54,2026-01-05 08:05:54,2026-01-07 00:07:06,CLOSED,MEDIUM,TECHNICAL,CONNECTION_ERROR,PHONE,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED,79.02,171,TRUE,6,2.97,NEUTRAL,FALSE,0,
TKT000219,COMP00057,CUST00008,AGENT007,2025-09-23 04:13:54,2025-09-23 09:13:54,2025-09-24 10:23:30,CLOSED,LOW,TECHNICAL,UPDATE_NEEDED,CHAT,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|CHURN_RISK,30.16,117,FALSE,,,VERY_NEGATIVE,FALSE,1,
TKT000220,COMP00078,CUST00219,AGENT013,2025-12-22 15:49:54,2025-12-24 07:49:54,2025-12-29 05:38:30,CLOSED,MEDIUM,TECHNICAL,UPDATE_NEEDED,PORTAL,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,157.81,151,TRUE,8,3.57,POSITIVE,TRUE,0,
TKT000221,COMP00087,CUST00022,AGENT013,2025-10-10 09:54:54,2025-10-11 19:54:54,2025-10-15 18:34:30,CLOSED,LOW,COMPLAINT,POOR_SERVICE,CHAT,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 5 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE|SLA_BREACHED|CHURN_RISK,128.66,17,TRUE,7,2.59,VERY_NEGATIVE,FALSE,0,
TKT000222,COMP00078,CUST00028,AGENT017,2025-11-21 12:58:54,2025-11-21 20:58:54,2025-11-22 19:35:30,RESOLVED,LOW,TECHNICAL,CARD_NOT_READING,WHATSAPP,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING,30.61,154,FALSE,,,NEUTRAL,FALSE,0,
TKT000223,COMP00057,CUST00092,,2025-12-17 18:30:54,2025-12-19 12:30:54,,OPEN,LOW,FINANCIAL,CHARGEBACK,EMAIL,Estorno indevido na conta,Foi realizado um estorno de R$ 4424.49 na minha conta sem autorização. Preciso entender o motivo e reverter.,FINANCIAL|CHARGEBACK|CHURN_RISK,,,FALSE,,,NEUTRAL,TRUE,0,
TKT000224,COMP00004,CUST00186,AGENT006,2026-01-09 19:03:54,2026-01-10 20:03:54,2026-01-13 15:44:42,CLOSED,MEDIUM,TECHNICAL,UPDATE_NEEDED,PORTAL,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,92.68,16,TRUE,,,NEGATIVE,FALSE,1,
TKT000225,COMP00004,CUST00084,,2025-10-12 11:38:54,2025-10-14 10:38:54,,OPEN,LOW,TECHNICAL,UPDATE_NEEDED,CHAT,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED,,,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000226,COMP00092,CUST00068,AGENT018,2025-08-23 16:48:54,2025-08-23 17:48:54,2025-08-27 23:09:18,RESOLVED,HIGH,FINANCIAL,RECEIPT_ERROR,PHONE,Comprovante não foi emitido,Fiz uma venda de R$ 1340.24 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED|CHURN_RISK,102.34,131,TRUE,,,NEUTRAL,FALSE,0,
TKT000227,COMP00065,CUST00210,AGENT020,2025-12-18 21:49:54,2025-12-20 14:49:54,,IN_PROGRESS,MEDIUM,TECHNICAL,POS_NOT_WORKING,EMAIL,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING|CHURN_RISK,,290,FALSE,,,NEUTRAL,FALSE,0,
TKT000228,COMP00011,CUST00179,AGENT003,2026-01-12 15:45:54,2026-01-12 19:45:54,2026-01-13 10:30:18,CLOSED,LOW,COMPLAINT,SYSTEM_DOWN,WHATSAPP,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN|CHURN_RISK,18.74,50,FALSE,4,3.44,NEGATIVE,FALSE,0,
TKT000229,COMP00079,CUST00019,AGENT025,2026-01-09 08:07:54,2026-01-10 12:07:54,2026-01-15 05:52:54,CLOSED,HIGH,FINANCIAL,WRONG_FEE,CHAT,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,141.75,21,TRUE,2,1.49,NEGATIVE,FALSE,0,
TKT000230,COMP00068,CUST00108,AGENT003,2025-12-04 13:51:54,2025-12-05 20:51:54,2025-12-09 15:38:42,CLOSED,MEDIUM,TECHNICAL,UPDATE_NEEDED,WHATSAPP,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,121.78,159,TRUE,,,NEGATIVE,FALSE,0,
TKT000231,COMP00054,CUST00270,AGENT024,2025-12-06 22:05:54,2025-12-08 15:05:54,2025-12-10 09:58:06,RESOLVED,MEDIUM,COMPLAINT,LONG_WAIT,PORTAL,Muito tempo de espera no suporte,Estou esperando há 46 minutos para ser atendido. Isso é inaceitável!,COMPLAINT|LONG_WAIT|SLA_BREACHED,83.87,211,TRUE,,,NEGATIVE,FALSE,0,
TKT000232,COMP00051,CUST00100,AGENT007,2026-01-13 16:58:54,2026-01-15 08:58:54,2026-01-20 16:48:42,CLOSED,MEDIUM,INFORMATION,HOW_TO,EMAIL,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED,167.83,110,TRUE,5,3.24,POSITIVE,FALSE,0,
TKT000233,COMP00077,CUST00131,AGENT011,2025-10-30 08:08:54,2025-10-31 06:08:54,2025-11-02 02:59:18,CLOSED,LOW,COMPLAINT,POOR_SERVICE,CHAT,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 4 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE|SLA_BREACHED,66.84,150,TRUE,0,4.33,NEGATIVE,FALSE,1,
TKT000234,COMP00068,CUST00246,AGENT018,2025-10-02 15:46:54,2025-10-03 13:46:54,2025-10-05 21:44:30,RESOLVED,MEDIUM,TECHNICAL,PIX_ERROR,EMAIL,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR|SLA_BREACHED,77.96,213,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000235,COMP00001,CUST00162,AGENT012,2025-12-09 17:14:54,2025-12-09 22:14:54,2025-12-16 12:09:30,CLOSED,HIGH,COMPLAINT,SYSTEM_DOWN,WHATSAPP,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN|SLA_BREACHED|CHURN_RISK,162.91,76,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000236,COMP00063,CUST00293,AGENT023,2025-12-04 11:49:54,2025-12-05 08:49:54,2025-12-09 11:13:54,CLOSED,HIGH,TECHNICAL,CONNECTION_ERROR,WHATSAPP,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED,119.4,74,TRUE,7,4.51,NEGATIVE,FALSE,0,
TKT000237,COMP00030,CUST00269,AGENT017,2025-12-31 14:04:54,2025-12-31 16:04:54,,IN_PROGRESS,LOW,FINANCIAL,RECEIPT_ERROR,PORTAL,Comprovante não foi emitido,Fiz uma venda de R$ 283.24 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR,,414,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000238,COMP00025,CUST00248,AGENT017,2025-11-12 01:08:54,2025-11-13 21:08:54,2025-11-18 23:55:42,CLOSED,LOW,FINANCIAL,RECEIPT_ERROR,WHATSAPP,Comprovante não foi emitido,Fiz uma venda de R$ 1703.96 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED,166.78,57,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000239,COMP00059,CUST00003,AGENT015,2025-12-31 15:44:54,2025-12-31 18:44:54,2026-01-01 09:31:06,RESOLVED,LOW,TECHNICAL,CARD_NOT_READING,EMAIL,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING,17.77,201,FALSE,,,NEGATIVE,FALSE,0,
TKT000240,COMP00068,CUST00108,AGENT005,2025-12-30 11:09:54,2025-12-30 22:09:54,2026-01-01 09:29:42,RESOLVED,LOW,FINANCIAL,MISSING_PAYMENT,PHONE,Pagamento não caiu na conta,Realizei vendas no dia 25/12/2025 no valor de R$ 3531.92 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT,46.33,8,FALSE,,,POSITIVE,FALSE,0,
TKT000241,COMP00077,CUST00139,,2026-01-06 18:36:54,2026-01-07 16:36:54,,OPEN,MEDIUM,FINANCIAL,MISSING_PAYMENT,EMAIL,Pagamento não caiu na conta,Realizei vendas no dia 01/01/2026 no valor de R$ 2825.84 e o valor não foi creditado na minha conta.,FINANCIAL|MISSING_PAYMENT,,,FALSE,,,VERY_NEGATIVE,TRUE,0,
TKT000242,COMP00038,CUST00026,AGENT019,2026-01-09 16:22:54,2026-01-11 09:22:54,2026-01-15 12:56:30,RESOLVED,MEDIUM,COMMERCIAL,PLAN_CHANGE,PORTAL,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED|CHURN_RISK,140.56,184,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000243,COMP00074,CUST00102,AGENT015,2025-11-15 19:36:54,2025-11-17 08:36:54,2025-11-16 18:11:42,CLOSED,HIGH,COMPLAINT,POOR_SERVICE,EMAIL,Insatisfação com atendimento,Estou muito insatisfeito com o atendimento. Já abri 2 chamados e ninguém resolve meu problema.,COMPLAINT|POOR_SERVICE|SLA_BREACHED|CHURN_RISK,22.58,213,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000244,COMP00079,CUST00239,AGENT012,2025-12-16 10:18:54,2025-12-17 12:18:54,2025-12-17 17:31:30,CLOSED,LOW,TECHNICAL,CARD_NOT_READING,EMAIL,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING,31.21,239,FALSE,5,2.81,POSITIVE,FALSE,0,
TKT000245,COMP00018,CUST00237,AGENT004,2025-10-17 07:38:54,2025-10-18 09:38:54,2025-10-23 01:05:18,RESOLVED,LOW,FINANCIAL,WRONG_FEE,CHAT,Taxa cobrada incorretamente,A taxa cobrada nas transações está diferente do contratado. Contratei 2.5% mas está sendo cobrado 3.5%.,FINANCIAL|WRONG_FEE|SLA_BREACHED,137.44,208,TRUE,,,POSITIVE,FALSE,0,
TKT000246,COMP00098,CUST00155,AGENT006,2025-12-11 04:50:54,2025-12-12 11:50:54,,IN_PROGRESS,LOW,COMMERCIAL,PLAN_CHANGE,CHAT,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|CHURN_RISK,,201,FALSE,,,POSITIVE,FALSE,0,
TKT000247,COMP00014,CUST00221,AGENT022,2025-10-31 03:51:54,2025-10-31 08:51:54,2025-11-05 08:12:18,CLOSED,LOW,FINANCIAL,RECEIPT_ERROR,CHAT,Comprovante não foi emitido,Fiz uma venda de R$ 1776.78 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR|SLA_BREACHED,124.34,187,TRUE,7,1.46,VERY_NEGATIVE,FALSE,0,
TKT000248,COMP00035,CUST00091,AGENT025,2025-12-31 05:23:54,2026-01-01 06:23:54,,IN_PROGRESS,HIGH,COMPLAINT,SYSTEM_DOWN,EMAIL,Sistema fora do ar há horas,O sistema está fora do ar desde as X900h e estou perdendo vendas. Preciso de solução urgente!,COMPLAINT|SYSTEM_DOWN,,172,FALSE,,,VERY_NEGATIVE,TRUE,0,
TKT000249,COMP00070,CUST00298,AGENT015,2025-10-03 20:36:54,2025-10-05 07:36:54,2025-10-05 21:56:42,CLOSED,MEDIUM,TECHNICAL,POS_NOT_WORKING,CHAT,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING|SLA_BREACHED,49.33,162,TRUE,3,1.82,NEGATIVE,FALSE,1,
TKT000250,COMP00011,CUST00156,AGENT020,2025-09-29 03:42:54,2025-09-30 12:42:54,2025-10-01 23:54:54,CLOSED,MEDIUM,COMPLAINT,LONG_WAIT,CHAT,Muito tempo de espera no suporte,Estou esperando há 74 minutos para ser atendido. Isso é inaceitável!,COMPLAINT|LONG_WAIT|SLA_BREACHED|CHURN_RISK,68.2,37,TRUE,,,NEGATIVE,FALSE,1,
TKT000251,COMP00085,CUST00001,AGENT014,2025-11-18 06:20:54,2025-11-20 03:20:54,,PENDING_CUSTOMER,LOW,TECHNICAL,CARD_NOT_READING,CHAT,Máquina não lê o cartão,A leitora de cartão não está funcionando. Tentei limpar mas continua com problema.,TECHNICAL|CARD_NOT_READING|CHURN_RISK,,307,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000252,COMP00050,CUST00223,AGENT012,2025-12-09 20:16:54,2025-12-10 23:16:54,,IN_PROGRESS,MEDIUM,COMMERCIAL,CANCELLATION,PHONE,Solicitar cancelamento do serviço,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMERCIAL|CANCELLATION,,83,FALSE,,,NEGATIVE,TRUE,0,
TKT000253,COMP00053,CUST00009,AGENT005,2026-01-07 01:45:54,2026-01-08 19:45:54,2026-01-12 17:15:54,CLOSED,LOW,COMMERCIAL,PLAN_CHANGE,WHATSAPP,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED|CHURN_RISK,135.5,225,TRUE,9,4.72,NEUTRAL,FALSE,0,
TKT000254,COMP00006,CUST00231,AGENT024,2025-12-24 10:16:54,2025-12-25 02:16:54,2025-12-29 10:03:42,RESOLVED,MEDIUM,COMMERCIAL,PLAN_CHANGE,PORTAL,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|SLA_BREACHED|CHURN_RISK,119.78,73,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000255,COMP00064,CUST00020,AGENT003,2025-12-07 19:04:54,2025-12-08 05:04:54,2025-12-12 21:53:30,RESOLVED,CRITICAL,TECHNICAL,CONNECTION_ERROR,WHATSAPP,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|SLA_BREACHED|URGENT,122.81,139,TRUE,,,VERY_NEGATIVE,FALSE,0,
TKT000256,COMP00086,CUST00046,AGENT021,2026-01-02 20:40:54,2026-01-04 07:40:54,2026-01-08 10:51:42,CLOSED,LOW,INFORMATION,HOW_TO,WHATSAPP,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO|SLA_BREACHED,134.18,84,TRUE,5,3.14,POSITIVE,FALSE,1,
TKT000257,COMP00017,CUST00294,AGENT020,2025-11-11 04:05:54,2025-11-13 04:05:54,,IN_PROGRESS,MEDIUM,FINANCIAL,RECEIPT_ERROR,EMAIL,Comprovante não foi emitido,Fiz uma venda de R$ 1543.63 mas o comprovante não foi impresso. Cliente está pedindo comprovante.,FINANCIAL|RECEIPT_ERROR,,160,FALSE,,,NEGATIVE,FALSE,0,
TKT000258,COMP00017,CUST00294,AGENT003,2026-01-11 07:36:54,2026-01-11 16:36:54,2026-01-14 20:48:18,RESOLVED,LOW,TECHNICAL,UPDATE_NEEDED,CHAT,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED,85.19,222,TRUE,,,NEGATIVE,TRUE,0,
TKT000259,COMP00083,CUST00132,AGENT022,2026-01-13 13:49:54,2026-01-14 18:49:54,2026-01-16 04:16:18,CLOSED,MEDIUM,TECHNICAL,PIX_ERROR,CHAT,PIX não está funcionando,O pagamento via PIX não está processando. Cliente escaneou o QR Code mas o pagamento não foi aprovado.,TECHNICAL|PIX_ERROR|SLA_BREACHED,62.44,49,TRUE,3,2.94,POSITIVE,FALSE,1,
TKT000260,COMP00065,CUST00079,AGENT021,2025-10-19 03:38:54,2025-10-19 14:38:54,,IN_PROGRESS,MEDIUM,COMMERCIAL,PLAN_CHANGE,EMAIL,Quero mudar de plano,Gostaria de informações sobre mudança de plano. Meu volume de vendas aumentou e preciso de condições melhores.,COMMERCIAL|PLAN_CHANGE|CHURN_RISK,,112,FALSE,,,NEGATIVE,FALSE,0,
TKT000261,COMP00007,CUST00060,AGENT025,2026-01-11 03:02:54,2026-01-12 14:02:54,,PENDING_CUSTOMER,MEDIUM,COMMERCIAL,CANCELLATION,WHATSAPP,Solicitar cancelamento do serviço,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMERCIAL|CANCELLATION,,124,FALSE,,,VERY_NEGATIVE,FALSE,0,
TKT000262,COMP00050,CUST00223,AGENT002,2026-01-13 03:03:54,2026-01-13 10:03:54,,PENDING_CUSTOMER,MEDIUM,INFORMATION,HOW_TO,WHATSAPP,Como fazer uma transação PIX?,Preciso de ajuda para configurar e processar pagamentos via PIX na maquininha.,INFORMATION|HOW_TO,,474,FALSE,,,NEUTRAL,FALSE,0,
TKT000263,COMP00022,CUST00140,AGENT015,2025-12-29 08:36:54,2025-12-31 04:36:54,,PENDING_CUSTOMER,MEDIUM,TECHNICAL,CONNECTION_ERROR,PORTAL,Erro de conexão com a máquina,"Estou com problemas de conexão na maquininha. Aparece erro ""Falha de comunicação"" toda vez que tento processar um pagamento.",TECHNICAL|CONNECTION_ERROR|CHURN_RISK,,388,FALSE,,,NEUTRAL,FALSE,0,
TKT000264,COMP00045,CUST00093,AGENT004,2025-12-30 16:44:54,2026-01-01 02:44:54,2025-12-31 10:38:54,CLOSED,LOW,TECHNICAL,POS_NOT_WORKING,EMAIL,Maquininha não está ligando,A maquininha de cartão modelo X900 não está ligando. Tentei carregar a bateria mas não funciona.,TECHNICAL|POS_NOT_WORKING,17.9,119,FALSE,4,2.01,POSITIVE,FALSE,0,
TKT000265,COMP00099,CUST00112,AGENT020,2025-08-31 21:20:54,2025-09-01 06:20:54,2025-09-03 12:49:06,CLOSED,LOW,TECHNICAL,UPDATE_NEEDED,EMAIL,Solicitação de atualização da máquina,A maquininha está pedindo atualização mas não consigo fazer. Como proceder?,TECHNICAL|UPDATE_NEEDED|SLA_BREACHED|CHURN_RISK,63.47,200,TRUE,,,NEUTRAL,FALSE,0,
TKT000266,COMP00076,CUST00240,AGENT014,2025-11-28 14:47:54,2025-11-30 11:47:54,2025-12-04 22:37:06,CLOSED,LOW,COMMERCIAL,CANCELLATION,PHONE,Solicitar cancelamento do serviço,Gostaria de cancelar meu contrato. Estou fechando a loja/mudando de adquirente.,COMMERCIAL|CANCELLATION|SLA_BREACHED,151.82,202,TRUE,,,NEGATIVE,FALSE,0,
